number,order,Sample ID,Assigned ID,Date,Year,Month,Monthies,Year.Month,Location,Region,Count,Identifier,mysid?,"If not, what?",Category,length,species ,gender,gravid?,comments,removed for reference,sample comments
19623,296,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,173,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19624,297,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,174,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19625,298,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,175,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19626,299,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,176,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19627,300,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,177,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19628,301,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,178,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19629,302,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,179,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19630,303,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,180,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19631,304,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,181,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19632,305,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,182,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19633,306,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,183,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19634,307,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,184,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19635,308,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,185,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19636,309,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,186,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19637,310,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,187,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19638,311,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,188,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19639,312,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,189,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19640,313,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,190,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19641,314,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,191,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19642,315,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,192,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19643,316,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,193,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19644,317,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,194,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19645,318,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,195,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19646,319,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,196,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19647,320,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,197,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19648,321,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,198,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19649,322,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,199,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19650,323,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,200,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19651,324,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,201,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19652,325,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,202,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19653,326,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,203,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19654,327,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,204,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19655,328,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,205,LA,NO,pinnotheridae zoea,crab,NA,,,,,,
19656,329,20200814-4,20200814-4,20200814,2020,8,Aug,2020_8,CHITO BEACH,Strait,206,LA,NO,polychaete worm,worm,NA,,,,,,
20991,,20200824-1,20200824-1,20200824,2020,8,Aug,2020_8,Koitlah,Strait,,,NO,,,NA,,,,,,"no prey, 1 skeleton shrimp"
21520,,20200824-2,20200824-2,20200824,2020,8,Aug,2020_8,Slant Rock,Strait,,,NO,,,NA,,,,,,"no sample, no survey comments, likely no prey present and sample discarded"
21519,,20200824-3,20200824-3,20200824,2020,8,Aug,2020_8,Skagway,Ocean,,,NO,,,NA,,,,,,"some scatter, no prey"
20269,330,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,1,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20270,331,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,2,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20271,332,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,3,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20272,333,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,4,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20273,334,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,5,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20274,335,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,6,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20275,336,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,7,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20276,337,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,8,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20277,338,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,9,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20278,339,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,10,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20279,340,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,11,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20280,341,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,12,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20281,342,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,13,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20282,343,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,14,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20283,344,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,15,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20284,345,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,16,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20285,346,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,17,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20286,347,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,18,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20287,348,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,19,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20288,349,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,20,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20289,350,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,21,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20290,351,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,22,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20291,352,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,23,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20292,353,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,24,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20293,354,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,25,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20294,355,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,26,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20295,356,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,27,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20296,357,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,28,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20297,358,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,29,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20298,359,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,30,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20299,360,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,31,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20300,361,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,32,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20301,362,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,33,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20302,363,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,34,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20303,364,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,35,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20304,365,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,36,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20305,366,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,37,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20306,367,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,38,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20307,368,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,39,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20308,369,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,40,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20309,370,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,41,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20310,371,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,42,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20311,372,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,43,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20312,373,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,44,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20313,374,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,45,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20314,375,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,46,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20315,376,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,47,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20316,377,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,48,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20317,378,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,49,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20318,379,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,50,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20319,380,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,51,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20320,381,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,52,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20321,382,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,53,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20322,383,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,54,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20323,384,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,55,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20324,385,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,56,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20325,386,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,57,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20326,387,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,58,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20327,388,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,59,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20328,389,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,60,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20329,390,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,61,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20330,391,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,62,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20331,392,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,63,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20332,393,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,64,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20333,394,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,65,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20334,395,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,66,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20335,396,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,67,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20336,397,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,68,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20337,398,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,69,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20338,399,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,70,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20339,400,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,71,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20340,401,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,72,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20341,402,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,73,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20342,403,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,74,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20343,404,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,75,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20344,405,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,76,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20345,406,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,77,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20346,407,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,78,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20347,408,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,79,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20348,409,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,80,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20349,410,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,81,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20350,411,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,82,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20351,412,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,83,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20352,413,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,84,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20353,414,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,85,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20354,415,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,86,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20355,416,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,87,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20356,417,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,88,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20357,418,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,89,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20358,419,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,90,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20359,420,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,91,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20360,421,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,92,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20361,422,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,93,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20362,423,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,94,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20363,424,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,95,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20364,425,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,96,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20365,426,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,97,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20366,427,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,98,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20367,428,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,99,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20368,429,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,100,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20369,430,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,101,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20370,431,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,102,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20371,432,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,103,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20372,433,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,104,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20373,434,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,105,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20374,435,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,106,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20375,436,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,107,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20376,437,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,108,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20377,438,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,109,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20378,439,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,110,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20379,440,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,111,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20380,441,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,112,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20381,442,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,113,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20382,443,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,114,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20383,444,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,115,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20384,445,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,116,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20385,446,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,117,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20386,447,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,118,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20387,448,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,119,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20388,449,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,120,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20389,450,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,121,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20390,451,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,122,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20391,452,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,123,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20392,453,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,124,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20393,454,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,125,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20394,455,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,126,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20395,456,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,127,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20396,457,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,128,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20397,458,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,129,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20398,459,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,130,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20399,460,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,131,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20400,461,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,132,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20401,462,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,133,LA,NO,porcelain crab zoea,crab,NA,,,,,,
20402,463,20200824-4,20200824-4,20200824,2020,8,Aug,2020_8,ANDERSON ROCKS,Ocean,134,LA,NO,porcelain crab zoea,crab,NA,,,,,,
